service_id,date,exception_type
QR 26_27-43852,20260831,2
QR 26_27-43852,20260901,2
QR 26_27-43852,20260902,2
QR 26_27-43852,20260903,2
QR 26_27-43852,20260910,2
QR 26_27-43852,20260914,2
QR 26_27-43852,20260915,2
QR 26_27-43852,20260916,2
QR 26_27-43852,20260917,2
QR 26_27-43501,20260907,2
QR 26_27-43501,20260908,2
QR 26_27-43501,20260909,2
QR 26_27-43501,20260915,2
QR 26_27-43501,20260916,2
