route_id,service_id,trip_id,trip_headsign
L1-5029,GCLR 26_27-43820,38495093-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495095-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495096-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495098-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495099-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495101-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495102-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495104-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495105-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495107-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495111-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495113-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495114-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495116-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495117-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495119-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495120-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495122-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495123-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495125-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495126-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495128-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495132-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495134-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495135-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495137-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495138-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495140-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495141-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495143-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495144-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495146-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495147-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495149-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495153-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495154-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495156-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495157-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495159-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495160-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495162-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495163-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495165-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495166-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495168-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495169-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495171-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495172-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495174-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495178-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495180-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495181-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495183-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495184-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495186-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495187-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495189-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495190-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495192-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495193-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495195-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495199-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495201-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495202-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495204-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495205-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495207-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495208-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495210-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495211-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495213-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495214-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495216-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495220-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495221-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495223-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495224-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495226-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495227-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495229-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495230-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495232-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495233-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495235-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495236-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495238-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495239-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495241-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495247-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495248-GCLR 26_27-43820,Burleigh Heads
